content_id,client_id,baseline_score,baseline_action,baseline_reason_code,avg_position,days_since_last_update,ctr,word_count,impressions_90d
content_4b63972f90b1,client_349c41201b,30,monitor,NORMAL_FLOW,48.5,20,0.11,2718.0,896
content_6b40fa2abbe2,client_bbb965ab0c,30,monitor,NORMAL_FLOW,46.9,20,0.26,2605.0,759
content_c341970e5c79,client_a88a7902cb,30,monitor,NORMAL_FLOW,35.4,28,0.0,3019.0,427
content_4f9eb48d371e,client_4e07408562,30,monitor,NORMAL_FLOW,20.2,13,0.22,2574.0,905
content_cdd88e988952,client_2c624232cd,30,monitor,NORMAL_FLOW,66.2,22,0.0,,125
content_3dd3d37a96f4,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,63.6,20,0.0,,29
content_8fa7d6f638fc,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,97.0,20,0.0,1897.0,1
content_b0547c48f8ee,client_4e07408562,30,monitor,NORMAL_FLOW,20.4,14,0.43,3021.0,1870
content_ccb25f8cf5d5,client_a88a7902cb,30,monitor,NORMAL_FLOW,22.0,20,0.0,2833.0,3
content_84d49c815397,client_4e07408562,30,monitor,NORMAL_FLOW,21.2,13,0.66,2887.0,1067
content_8d1dea6a0cd4,client_2c624232cd,30,monitor,NORMAL_FLOW,21.8,11,1.15,2679.0,261
content_9e7d2d6c3b73,client_6208ef0f77,30,monitor,NORMAL_FLOW,37.4,20,0.0,3499.0,1558
content_028eece1ecc2,client_3fdba35f04,30,monitor,NORMAL_FLOW,28.0,26,0.23,2643.0,29475
content_d7965153309a,client_19581e27de,30,monitor,NORMAL_FLOW,20.7,22,0.31,,327
content_d86be00d801c,client_4e07408562,30,monitor,NORMAL_FLOW,22.1,14,0.59,2778.0,3418
content_98224c72c0fa,client_2c624232cd,30,monitor,NORMAL_FLOW,52.1,22,0.0,,417
content_6915c3199f96,client_a88a7902cb,30,monitor,NORMAL_FLOW,25.8,28,0.0,2865.0,75
content_815d19a0553b,client_4e07408562,30,monitor,NORMAL_FLOW,22.2,13,0.17,2571.0,605
content_bbc1e7cdc298,client_a88a7902cb,30,monitor,NORMAL_FLOW,40.8,20,0.44,4451.0,458
content_324c2c767944,client_349c41201b,30,monitor,NORMAL_FLOW,41.9,20,0.29,4677.0,700
content_e452eb7f4763,client_19581e27de,30,monitor,NORMAL_FLOW,49.4,22,0.0,,1307
content_cab5eacb9fb5,client_2c624232cd,30,monitor,NORMAL_FLOW,38.9,22,0.0,,129
content_05e1a277617c,client_a88a7902cb,30,monitor,NORMAL_FLOW,48.2,20,0.0,2656.0,1081
content_f05beee7738a,client_434c9b5ae5,30,monitor,NORMAL_FLOW,52.4,8,0.0,2383.0,107
content_49f3c8563f5e,client_f369cb89fc,30,monitor,NORMAL_FLOW,40.5,20,0.0,2532.0,82
content_0aef7080e0ce,client_4e07408562,30,monitor,NORMAL_FLOW,22.7,14,0.17,2874.0,4739
content_ace42f85791c,client_2c624232cd,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.0,22,0.0,,44
content_a86137c029a4,client_4e07408562,30,monitor,NORMAL_FLOW,21.3,25,0.14,2743.0,7717
content_563b77f191d7,client_19581e27de,30,monitor,NORMAL_FLOW,29.4,22,0.19,,515
content_ee907837df40,client_f74efabef1,30,monitor,NORMAL_FLOW,33.3,20,0.0,3142.0,953
content_695e73901409,client_e629fa6598,30,monitor,NORMAL_FLOW,31.9,22,0.0,,409
content_ac2bfa8d86a2,client_d029fa3a95,30,monitor,NORMAL_FLOW,27.0,20,0.0,4120.0,113
content_e212301f375e,client_f74efabef1,30,monitor,NORMAL_FLOW,52.8,20,0.0,2831.0,72
content_deb202f8fae2,client_19581e27de,30,monitor,NORMAL_FLOW,20.1,22,0.05,,3915
content_14b6d37d9577,client_7f2253d7e2,30,monitor,NORMAL_FLOW,33.9,20,0.11,4471.0,22080
content_0798cf6dd5a8,client_a88a7902cb,30,monitor,NORMAL_FLOW,55.0,20,0.0,2644.0,634
content_1bc3ebc03ba9,client_a88a7902cb,30,monitor,NORMAL_FLOW,61.3,20,0.0,2576.0,179
content_7d7e080fddd8,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,26.0,22,0.0,,6
content_3348e5b3343f,client_2c624232cd,30,monitor,NORMAL_FLOW,68.4,22,0.0,,1110
content_d302498475ec,client_2c624232cd,30,monitor,NORMAL_FLOW,68.4,22,0.0,,273
content_09367ed6dee4,client_3fdba35f04,30,monitor,NORMAL_FLOW,21.0,20,0.37,1431.0,544
content_4a5125bff3de,client_19581e27de,30,monitor,NORMAL_FLOW,34.3,22,0.0,,300
content_1cba252b4de2,client_e629fa6598,30,monitor,NORMAL_FLOW,38.4,22,0.0,,305
content_aea64a58c52b,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.3,14,0.06,2935.0,3104
content_4891caa7bd94,client_19581e27de,30,monitor,NORMAL_FLOW,37.9,22,0.0,,661
content_357d52721d97,client_349c41201b,30,monitor,NORMAL_FLOW,22.2,20,0.23,2517.0,860
content_c851b37901de,client_3fdba35f04,30,monitor,NORMAL_FLOW,41.5,14,0.05,2757.0,14801
content_423b0c68c20f,client_19581e27de,30,monitor,NORMAL_FLOW,64.7,22,0.0,,120
content_97401da47ce1,client_19581e27de,30,monitor,NORMAL_FLOW,33.6,22,0.0,,207
content_5eb662584155,client_f369cb89fc,30,monitor,NORMAL_FLOW,43.0,20,0.0,2575.0,206
content_5976470057fa,client_f74efabef1,30,monitor,NORMAL_FLOW,37.9,20,0.0,3658.0,187
content_76f0e21a69ed,client_d029fa3a95,30,prune,LOW_IMPRESSIONS_OLD_PAGE,23.9,20,0.0,3364.0,34
content_bb3d21795957,client_6208ef0f77,30,monitor,NORMAL_FLOW,44.7,20,0.0,3297.0,1692
content_af95c786a580,client_a88a7902cb,30,monitor,NORMAL_FLOW,32.8,20,0.0,2769.0,314
content_d63c63fb8ac2,client_f74efabef1,30,monitor,NORMAL_FLOW,31.0,8,0.17,3447.0,573
content_267a3842c401,client_bbb965ab0c,30,monitor,NORMAL_FLOW,22.7,20,0.45,2631.0,446
content_c86ca7bf8413,client_6208ef0f77,30,monitor,NORMAL_FLOW,30.8,20,0.38,3740.0,792
content_51e7ccd68f34,client_bbb965ab0c,30,monitor,NORMAL_FLOW,27.3,20,0.97,2434.0,308
content_2a15fce7d25e,client_bbb965ab0c,30,monitor,NORMAL_FLOW,25.4,20,0.0,2727.0,195
content_b1241f085d37,client_bbb965ab0c,30,monitor,NORMAL_FLOW,25.6,20,0.72,2471.0,139
content_8d3971bfd976,client_f369cb89fc,30,monitor,NORMAL_FLOW,21.8,20,0.03,2941.0,98924
content_5b20d1fcad57,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,56.0,20,0.0,3074.0,2
content_cd07ddedb720,client_6208ef0f77,30,monitor,NORMAL_FLOW,37.9,20,0.0,3581.0,1858
content_5b9cd5b2818a,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,56.1,20,0.0,1713.0,27
content_cda3fc801f15,client_e629fa6598,30,monitor,NORMAL_FLOW,21.1,20,0.0,,50
content_d5376d13b874,client_f74efabef1,30,monitor,NORMAL_FLOW,21.9,8,0.0,2745.0,418
content_9f84f001f0fe,client_6208ef0f77,30,monitor,NORMAL_FLOW,39.3,20,0.13,2645.0,2275
content_d3e87972042f,client_19581e27de,30,monitor,NORMAL_FLOW,21.1,22,0.0,,213
content_5b0d55ef3ad5,client_349c41201b,30,monitor,NORMAL_FLOW,52.1,20,0.0,3193.0,211
content_2743da664b5b,client_349c41201b,30,monitor,NORMAL_FLOW,27.6,20,0.0,6473.0,1195
content_95b01798e6f3,client_e629fa6598,30,monitor,NORMAL_FLOW,58.7,22,0.21,,485
content_7249a7bc5027,client_2c624232cd,30,monitor,NORMAL_FLOW,43.0,22,0.0,,61
content_0fd2552f350f,client_6208ef0f77,30,monitor,NORMAL_FLOW,24.8,20,0.24,3311.0,1645
content_bcf985f6e96a,client_a88a7902cb,30,monitor,NORMAL_FLOW,37.1,20,0.0,2453.0,845
content_d25eec6fab2b,client_e629fa6598,30,monitor,NORMAL_FLOW,69.2,20,0.0,,283
content_ddfe491d7dd4,client_19581e27de,30,monitor,NORMAL_FLOW,41.7,22,0.0,,269
content_15bca3cd2fcf,client_19581e27de,30,monitor,NORMAL_FLOW,23.5,22,0.24,,820
content_f912c4c8c3bd,client_19581e27de,30,monitor,NORMAL_FLOW,50.7,22,0.0,,2159
content_fd9c65c364f1,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,41.1,20,0.0,1105.0,30
content_f8b232498008,client_f369cb89fc,30,monitor,NORMAL_FLOW,21.1,20,0.0,2784.0,186
content_eae4600c1812,client_2c624232cd,30,monitor,NORMAL_FLOW,57.1,22,0.0,,71
content_3e8c5424bb71,client_3fdba35f04,30,monitor,NORMAL_FLOW,30.6,20,0.03,2960.0,6977
content_aa5c025dfc7a,client_2c624232cd,30,monitor,NORMAL_FLOW,60.6,22,0.0,,261
content_a34bfee0894c,client_9f14025af0,30,monitor,NORMAL_FLOW,77.0,20,0.92,836.0,218
content_bc1335ccc7e8,client_19581e27de,30,monitor,NORMAL_FLOW,53.8,22,0.14,,1456
content_a802a1138da9,client_a88a7902cb,30,monitor,NORMAL_FLOW,32.2,28,0.0,3443.0,125
content_97232fb7d9a8,client_a88a7902cb,30,monitor,NORMAL_FLOW,23.8,20,0.53,2607.0,749
content_e172e24d3024,client_4e07408562,30,monitor,NORMAL_FLOW,23.1,13,0.27,2980.0,373
content_0e2f9175685f,client_19581e27de,30,monitor,NORMAL_FLOW,32.9,22,0.13,,1482
content_bb704201c499,client_7f2253d7e2,30,monitor,NORMAL_FLOW,22.0,20,0.67,5038.0,29783
content_78434abcbc10,client_4e07408562,30,monitor,NORMAL_FLOW,44.3,7,0.08,2633.0,2428
content_150739fe3813,client_9400f1b21c,30,monitor,NORMAL_FLOW,23.7,20,0.04,,4581
content_6bdb0c349693,client_a88a7902cb,30,monitor,NORMAL_FLOW,20.8,20,0.24,2696.0,1650
content_0b5580e79dfc,client_4e07408562,30,monitor,NORMAL_FLOW,37.4,7,0.06,2829.0,3274
content_8c93cf28bd9f,client_6208ef0f77,30,monitor,NORMAL_FLOW,29.0,8,0.03,3357.0,13036
content_c55134ec935d,client_349c41201b,30,monitor,NORMAL_FLOW,35.8,20,0.0,2565.0,895
content_a97796e0e60d,client_624b60c58c,30,monitor,NORMAL_FLOW,22.2,20,0.0,1710.0,82
content_31998e499b2a,client_7f2253d7e2,30,monitor,NORMAL_FLOW,24.9,20,0.0,3133.0,328
content_da926fa760b8,client_19581e27de,30,monitor,NORMAL_FLOW,50.0,22,0.0,,88
content_b1b25cc9ee37,client_19581e27de,30,monitor,NORMAL_FLOW,41.8,20,0.0,2896.0,2636
content_e474339b073f,client_4e07408562,30,monitor,NORMAL_FLOW,24.2,25,0.24,3004.0,11106
content_76bf0c117fff,client_19581e27de,30,monitor,NORMAL_FLOW,62.1,22,0.0,,1640
content_20691e56eb12,client_2c624232cd,30,monitor,NORMAL_FLOW,33.7,22,0.0,,85
content_ac24ae398a75,client_e629fa6598,30,monitor,NORMAL_FLOW,31.9,20,0.07,,1357
content_b10e907da734,client_6208ef0f77,30,monitor,NORMAL_FLOW,41.6,8,0.13,3352.0,1492
content_953385d33600,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.9,14,0.11,3539.0,899
content_caf307135ea8,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.9,22,0.0,,24
content_04d9a432d35e,client_e629fa6598,30,monitor,NORMAL_FLOW,36.0,22,0.19,,1058
content_136040f6cced,client_4e07408562,30,monitor,NORMAL_FLOW,20.1,7,0.16,3074.0,1933
content_5fa4f3d6d38b,client_a88a7902cb,30,monitor,NORMAL_FLOW,23.8,28,0.0,4290.0,32
content_7f12daa9fcef,client_7f2253d7e2,30,monitor,NORMAL_FLOW,20.1,20,0.41,4377.0,13279
content_e85a6dd4d2a0,client_6208ef0f77,30,monitor,NORMAL_FLOW,25.5,20,0.0,3905.0,1340
content_a474dfda261c,client_19581e27de,30,monitor,NORMAL_FLOW,23.1,22,0.61,,164
content_cd182fbad2a3,client_9f14025af0,30,monitor,NORMAL_FLOW,48.7,20,1.35,948.0,74
content_f04ea036f597,client_3fdba35f04,30,monitor,NORMAL_FLOW,30.9,14,0.02,3184.0,4083
content_424a5517925c,client_4e07408562,30,monitor,NORMAL_FLOW,36.9,7,0.04,3275.0,5532
content_e8fb35ceac65,client_3fdba35f04,30,monitor,NORMAL_FLOW,31.5,20,0.12,3381.0,4189
content_cd22079f3787,client_19581e27de,30,monitor,NORMAL_FLOW,21.9,22,0.0,,156
content_35cfc6ab36a0,client_4e07408562,30,monitor,NORMAL_FLOW,26.7,14,0.07,2681.0,1490
content_383f7fffd99f,client_e629fa6598,30,monitor,NORMAL_FLOW,24.6,22,0.92,,868
content_1f8b71725363,client_349c41201b,30,monitor,NORMAL_FLOW,32.4,20,0.0,3332.0,465
content_916a067af296,client_f74efabef1,30,monitor,NORMAL_FLOW,26.0,20,0.18,2523.0,568
content_56a9ec9120b0,client_4ec9599fc2,30,monitor,NORMAL_FLOW,62.7,20,0.0,1594.0,212
content_2d1492b5de0f,client_7f2253d7e2,30,monitor,NORMAL_FLOW,36.5,20,0.0,3209.0,119
content_d45dade5ed6a,client_2c624232cd,30,monitor,NORMAL_FLOW,42.4,22,0.9,,111
content_60ce8c1b4485,client_2c624232cd,30,monitor,NORMAL_FLOW,27.4,22,0.0,,69
content_6a7f5a130285,client_6208ef0f77,30,monitor,NORMAL_FLOW,42.3,20,0.0,3565.0,531
content_e05c35868281,client_19581e27de,30,monitor,NORMAL_FLOW,55.1,22,0.0,,109
content_83c7b7f65e6b,client_4e07408562,30,monitor,NORMAL_FLOW,21.6,25,0.42,2980.0,4496
content_42183749483f,client_19581e27de,30,monitor,NORMAL_FLOW,44.6,22,0.16,,613
content_f6a8cc68c91c,client_19581e27de,30,monitor,NORMAL_FLOW,24.6,22,0.0,,203
content_4a3f315edc64,client_7f2253d7e2,30,monitor,NORMAL_FLOW,20.2,20,0.9,3994.0,32664
content_0a95ecdeb00f,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,21.7,20,0.0,995.0,6
content_24abf61093ff,client_f74efabef1,30,monitor,NORMAL_FLOW,21.8,20,0.0,3129.0,450
content_d244287970ee,client_7f2253d7e2,30,monitor,NORMAL_FLOW,26.8,20,0.08,4845.0,13033
content_85cbbd526c59,client_19581e27de,30,monitor,NORMAL_FLOW,20.6,22,0.08,,1265
content_770ef5f6b394,client_7f2253d7e2,30,monitor,NORMAL_FLOW,21.3,20,0.07,3831.0,7230
content_f1ea93414275,client_a88a7902cb,30,monitor,NORMAL_FLOW,31.0,28,0.35,3442.0,1150
content_7d122381b49f,client_2c624232cd,30,prune,LOW_IMPRESSIONS_OLD_PAGE,73.1,20,0.0,,29
content_38bea508143c,client_7f2253d7e2,30,monitor,NORMAL_FLOW,24.2,20,0.1,3124.0,3956
content_63cd028a4982,client_349c41201b,30,monitor,NORMAL_FLOW,31.5,20,0.18,3189.0,35924
content_0a22a4015a09,client_349c41201b,30,monitor,NORMAL_FLOW,31.1,20,0.19,3180.0,11472
content_ab5346a42515,client_19581e27de,30,monitor,NORMAL_FLOW,22.4,22,0.0,,1460
content_6f645631f600,client_f74efabef1,30,monitor,NORMAL_FLOW,54.5,20,0.22,2865.0,462
content_58cffeeaa478,client_349c41201b,30,monitor,NORMAL_FLOW,55.1,20,0.05,2939.0,19579
content_efbb569e748d,client_8527a891e2,30,monitor,NORMAL_FLOW,68.5,20,0.0,3799.0,12
content_b32d3698d69c,client_4e07408562,30,monitor,NORMAL_FLOW,34.0,7,0.07,2924.0,1444
content_8d2c15f1698f,client_19581e27de,30,monitor,NORMAL_FLOW,36.1,22,0.0,,981
content_062ad10869ea,client_19581e27de,30,monitor,NORMAL_FLOW,23.6,22,0.0,,1275
content_b34eef8baf02,client_3fdba35f04,30,monitor,NORMAL_FLOW,31.6,26,0.13,2892.0,7567
content_bb0a6ed87fd9,client_2c624232cd,30,monitor,NORMAL_FLOW,50.3,22,0.08,,1320
content_80f5e8fdc6c1,client_19581e27de,30,monitor,NORMAL_FLOW,34.0,22,0.0,,104
content_86c69827423d,client_2c624232cd,30,monitor,NORMAL_FLOW,54.3,22,0.0,,88
content_da5332bad4a0,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,54.1,20,0.0,,18
content_c8c3195ee103,client_19581e27de,30,monitor,NORMAL_FLOW,40.6,22,0.0,,139
content_5d8982b6536e,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.0,20,0.0,5151.0,1202
content_51a05ed5d01c,client_2c624232cd,30,monitor,NORMAL_FLOW,34.3,11,0.0,3231.0,294
content_b3623d22db24,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,36.3,20,0.0,,10
content_6a1befc44c31,client_2c624232cd,30,prune,LOW_IMPRESSIONS_OLD_PAGE,32.1,22,0.0,,39
content_c87a024f1015,client_2c624232cd,30,monitor,NORMAL_FLOW,34.6,11,0.0,2480.0,188
content_372fff4bfabc,client_e629fa6598,30,monitor,NORMAL_FLOW,21.3,22,0.63,,638
content_eda0e20d4956,client_f369cb89fc,30,monitor,NORMAL_FLOW,23.7,20,0.0,2580.0,34
content_ee1738c7ea85,client_19581e27de,30,monitor,NORMAL_FLOW,30.1,22,0.0,,313
content_c5b7d5bbace7,client_4ec9599fc2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,25.8,20,0.0,,33
content_c29c455034ba,client_a88a7902cb,30,monitor,NORMAL_FLOW,72.6,20,0.0,2969.0,540
content_202025414ce4,client_7f2253d7e2,30,monitor,NORMAL_FLOW,42.0,20,0.0,3982.0,544
content_88335b99d79c,client_6208ef0f77,30,monitor,NORMAL_FLOW,33.0,20,0.32,3860.0,1539
content_fbce37a2857d,client_19581e27de,30,monitor,NORMAL_FLOW,21.2,22,0.0,,97
content_02d52abbf6cc,client_19581e27de,30,monitor,NORMAL_FLOW,58.8,20,0.0,2897.0,551
content_351ae550841b,client_f74efabef1,30,monitor,NORMAL_FLOW,34.4,20,0.0,3097.0,5
content_dd8591aeec4a,client_6208ef0f77,30,monitor,NORMAL_FLOW,27.4,20,0.0,3411.0,761
content_fd371da0b6bd,client_a88a7902cb,30,monitor,NORMAL_FLOW,51.9,20,0.0,2886.0,84
content_2e24ad2c2569,client_349c41201b,30,monitor,NORMAL_FLOW,26.2,20,0.25,4922.0,2360
content_85da422340e3,client_d4735e3a26,30,prune,LOW_IMPRESSIONS_OLD_PAGE,22.0,20,0.0,744.0,1
content_9ecf0d79b1c8,client_3fdba35f04,30,monitor,NORMAL_FLOW,23.3,20,0.0,1546.0,60
content_e4986c40c63f,client_4e07408562,30,monitor,NORMAL_FLOW,26.1,25,0.12,2589.0,4132
content_20da4b21163d,client_f74efabef1,30,monitor,NORMAL_FLOW,51.0,20,0.0,2961.0,85
content_f489e70308fe,client_a88a7902cb,30,monitor,NORMAL_FLOW,24.3,28,0.0,4068.0,66
content_d7bf4baaaf41,client_8722616204,30,prune,LOW_IMPRESSIONS_OLD_PAGE,25.7,20,0.0,3205.0,3
content_0cb3ff1535cc,client_f369cb89fc,30,monitor,NORMAL_FLOW,21.2,20,0.16,2492.0,1239
content_0aa26c3cb6e7,client_6208ef0f77,30,monitor,NORMAL_FLOW,29.9,20,0.08,3691.0,7769
content_09452021d2ce,client_f74efabef1,30,monitor,NORMAL_FLOW,20.2,20,0.83,2527.0,842
content_03bca96629c6,client_6208ef0f77,30,monitor,NORMAL_FLOW,35.9,20,0.0,3522.0,5511
content_82ea9307e1ab,client_7f2253d7e2,30,monitor,NORMAL_FLOW,25.6,20,0.31,3940.0,21697
content_00821613c11f,client_19581e27de,30,monitor,NORMAL_FLOW,43.2,22,0.03,,3716
content_f8acd89eb9ef,client_e629fa6598,30,monitor,NORMAL_FLOW,22.3,22,0.0,,489
content_14223bf1efd4,client_19581e27de,30,monitor,NORMAL_FLOW,49.6,22,0.0,,497
content_da559143a20a,client_e629fa6598,30,monitor,NORMAL_FLOW,35.2,22,0.0,,965
content_a24ca4627f7e,client_349c41201b,30,monitor,NORMAL_FLOW,26.8,20,0.06,2733.0,1592
content_1d719adb145c,client_bbb965ab0c,30,monitor,NORMAL_FLOW,39.9,20,0.0,2679.0,162
content_407e10a1874f,client_d029fa3a95,30,monitor,NORMAL_FLOW,29.3,20,0.3,3946.0,332
content_71bee40f7f97,client_19581e27de,30,monitor,NORMAL_FLOW,51.4,22,0.0,,695
content_331182ca4cae,client_f74efabef1,30,monitor,NORMAL_FLOW,35.9,20,0.0,3546.0,3026
content_d28bf3c79dbf,client_a88a7902cb,30,monitor,NORMAL_FLOW,61.7,28,0.0,3043.0,159
content_4b0053e9cb17,client_a88a7902cb,30,monitor,NORMAL_FLOW,50.4,28,0.0,3620.0,5
content_149958fca4b6,client_f74efabef1,30,monitor,NORMAL_FLOW,54.1,8,0.0,3462.0,77
content_499b43accd7e,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.8,20,0.11,3433.0,18293
content_416392a26200,client_6208ef0f77,30,monitor,NORMAL_FLOW,50.7,8,0.0,3086.0,3208
content_d2995e6d4c2a,client_d029fa3a95,30,monitor,NORMAL_FLOW,30.6,20,0.0,3682.0,68
content_ed012a8be0f8,client_6208ef0f77,30,monitor,NORMAL_FLOW,25.3,20,0.17,3455.0,7639
content_444e0460603f,client_a88a7902cb,30,monitor,NORMAL_FLOW,57.7,28,0.0,3003.0,619
content_47cdf8528867,client_7f2253d7e2,30,monitor,NORMAL_FLOW,21.3,20,0.27,3370.0,739
content_497e933dcadd,client_19581e27de,30,monitor,NORMAL_FLOW,20.5,22,0.07,,1400
content_912dddcb7453,client_bbb965ab0c,30,monitor,NORMAL_FLOW,65.3,8,0.24,2498.0,416
content_88ea8debf4cc,client_6208ef0f77,30,monitor,NORMAL_FLOW,25.8,20,0.85,3312.0,6328
content_9bf53d7bbea5,client_4ec9599fc2,30,monitor,NORMAL_FLOW,29.6,20,0.0,1377.0,334
content_6ede7dbab9bd,client_19581e27de,30,monitor,NORMAL_FLOW,53.4,22,0.0,,368
content_1d20f345eec2,client_bbb965ab0c,30,monitor,NORMAL_FLOW,22.1,20,0.0,2787.0,173
content_9b8689383630,client_8722616204,30,monitor,NORMAL_FLOW,28.5,8,0.0,3307.0,11
content_16ad0546e2d6,client_19581e27de,30,monitor,NORMAL_FLOW,62.2,22,0.0,,321
content_c9b9f898039e,client_2c624232cd,30,monitor,NORMAL_FLOW,66.1,22,0.0,,929
content_9a85553e6b70,client_19581e27de,30,monitor,NORMAL_FLOW,28.9,22,0.0,,681
content_7b54202bac86,client_e629fa6598,30,monitor,NORMAL_FLOW,48.5,22,0.07,,2696
content_0d675739d937,client_3fdba35f04,30,monitor,NORMAL_FLOW,22.9,26,0.11,2670.0,10173
content_3b450f52f8c6,client_bbb965ab0c,30,monitor,NORMAL_FLOW,32.5,20,0.43,2386.0,235
content_5f10162dd602,client_19581e27de,30,monitor,NORMAL_FLOW,24.4,22,0.0,,1402
content_f333af2b3dff,client_d029fa3a95,30,monitor,NORMAL_FLOW,28.8,20,0.0,2818.0,432
content_d8b40bc1326d,client_4e07408562,30,monitor,NORMAL_FLOW,22.3,25,0.28,3069.0,14886
content_1bf289b0ad79,client_bbb965ab0c,30,monitor,NORMAL_FLOW,39.2,20,0.0,2400.0,115
content_44592b77d53e,client_19581e27de,30,monitor,NORMAL_FLOW,22.0,22,0.0,,168
content_972024c71036,client_6208ef0f77,30,monitor,NORMAL_FLOW,38.3,20,0.04,3743.0,12495
content_105301075b9a,client_4e07408562,30,monitor,NORMAL_FLOW,45.1,7,0.0,2924.0,2045
content_4f004a31eee9,client_a88a7902cb,30,monitor,NORMAL_FLOW,31.6,20,0.0,2764.0,725
content_f8ffc6900606,client_349c41201b,30,monitor,NORMAL_FLOW,35.1,8,0.25,4225.0,6003
content_be85395ab6c5,client_2c624232cd,30,monitor,NORMAL_FLOW,78.9,22,0.0,,546
content_d118ac9423cc,client_2c624232cd,30,monitor,NORMAL_FLOW,69.1,22,0.26,,387
content_ecb80fffef19,client_4e07408562,30,monitor,NORMAL_FLOW,49.3,13,0.06,2310.0,5137
content_2a843f006d86,client_98a3ab7c34,30,monitor,NORMAL_FLOW,69.0,1,0.0,2148.0,1
content_a005183f6cee,client_19581e27de,30,monitor,NORMAL_FLOW,51.2,22,0.26,,384
content_5bfb8b2291f7,client_d029fa3a95,30,monitor,NORMAL_FLOW,23.0,8,0.0,2207.0,56
content_b79083a4d5d5,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.7,20,0.0,2903.0,176
content_2263258c1973,client_a88a7902cb,30,monitor,NORMAL_FLOW,37.8,8,0.0,2903.0,200
content_d0065aed2fa5,client_a88a7902cb,30,monitor,NORMAL_FLOW,69.1,28,0.0,3949.0,478
content_88041c83e5e6,client_19581e27de,30,monitor,NORMAL_FLOW,21.6,22,0.0,,200
content_21a845a95c16,client_19581e27de,30,monitor,NORMAL_FLOW,21.9,22,0.0,,55
content_af8c97b7c3fc,client_7f2253d7e2,30,monitor,NORMAL_FLOW,20.2,20,1.3,4874.0,49974
content_4c5438f4cae3,client_2c624232cd,30,monitor,NORMAL_FLOW,39.1,22,1.41,,71
content_e5fa737d8bd4,client_19581e27de,30,monitor,NORMAL_FLOW,51.2,22,0.0,,575
content_7edc2a930e0d,client_8722616204,30,monitor,NORMAL_FLOW,23.3,20,0.0,3164.0,12
content_6bb4133ea8b7,client_f369cb89fc,30,monitor,NORMAL_FLOW,22.3,20,0.0,2859.0,71
content_eb2f30558e0e,client_d029fa3a95,30,prune,LOW_IMPRESSIONS_OLD_PAGE,23.2,20,0.0,3114.0,18
content_9abd76d902c3,client_4e07408562,30,monitor,NORMAL_FLOW,20.8,13,0.48,2577.0,2290
content_19e7842ebc63,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.1,20,0.0,1208.0,7
content_3ed23197a086,client_4e07408562,30,monitor,NORMAL_FLOW,29.9,13,0.09,2605.0,1066
content_f7fb266fb255,client_19581e27de,30,monitor,NORMAL_FLOW,24.0,22,0.03,,3845
content_c14a055e6a26,client_349c41201b,30,monitor,NORMAL_FLOW,34.0,8,0.07,4148.0,8605
content_af6010d1a527,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,20.8,20,0.0,1515.0,13
content_7bf733e787cb,client_8527a891e2,30,monitor,NORMAL_FLOW,42.7,20,0.0,3782.0,42
content_f948dd580e2a,client_a88a7902cb,30,monitor,NORMAL_FLOW,64.9,20,0.0,3420.0,141
content_640710212bde,client_f74efabef1,30,monitor,NORMAL_FLOW,27.3,20,0.0,2579.0,13
content_44e96b0d4765,client_19581e27de,30,monitor,NORMAL_FLOW,32.7,22,0.04,,2451
content_30834c829af8,client_349c41201b,30,monitor,NORMAL_FLOW,22.7,20,0.62,3231.0,643
content_dbf651aa00c6,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,28.0,22,0.0,,5
content_1a93903d60fb,client_4e07408562,30,monitor,NORMAL_FLOW,24.6,14,0.09,2816.0,2291
content_ca505d6fe567,client_349c41201b,30,monitor,NORMAL_FLOW,36.5,20,0.09,2824.0,3506
content_383737c5080d,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.0,20,0.29,3923.0,24252
content_a64d0f1368b6,client_19581e27de,30,monitor,NORMAL_FLOW,65.7,22,0.0,,1732
content_dbeaa2257870,client_e629fa6598,30,monitor,NORMAL_FLOW,60.4,20,0.0,,373
